ObservationDate,Recovered
02/12/2020,246.0
02/12/2020,321.0
02/12/2020,304.0
02/12/2020,127.0
02/12/2020,152.0
02/12/2020,125.0
02/12/2020,102.0
02/12/2020,92.0
02/12/2020,92.0
02/12/2020,31.0
02/12/2020,56.0
02/12/2020,57.0
02/12/2020,53.0
02/12/2020,54.0
02/12/2020,43.0
02/12/2020,32.0
02/12/2020,0.0
02/12/2020,27.0
02/12/2020,26.0
02/12/2020,18.0
02/12/2020,33.0
02/12/2020,20.0
02/12/2020,11.0
02/12/2020,31.0
02/12/2020,22.0
02/12/2020,6.0
02/12/2020,3.0
02/12/2020,24.0
02/12/2020,1.0
02/12/2020,15.0
02/12/2020,11.0
02/12/2020,9.0
02/12/2020,7.0
02/12/2020,9.0
02/12/2020,3.0
02/12/2020,1.0
02/12/2020,0.0
02/12/2020,6.0
02/12/2020,2.0
02/12/2020,2.0
02/12/2020,1.0
02/12/2020,1.0
02/12/2020,0.0
02/12/2020,2.0
02/12/2020,0.0
02/12/2020,0.0
02/12/2020,0.0
02/12/2020,0.0
02/12/2020,1.0
02/12/2020,0.0
02/12/2020,0.0
02/12/2020,2.0
02/12/2020,0.0
02/12/2020,2.0
02/12/2020,0.0
02/12/2020,0.0
02/12/2020,0.0
02/12/2020,1.0
02/12/2020,1.0
02/12/2020,1.0
02/12/2020,1.0
02/12/2020,1.0
02/12/2020,1.0
02/12/2020,0.0
02/12/2020,0.0
02/12/2020,0.0
02/12/2020,0.0
02/12/2020,0.0
02/12/2020,0.0
02/12/2020,1.0
02/12/2020,0.0
02/13/2020,3459.0
02/13/2020,314.0
02/13/2020,296.0
02/13/2020,360.0
02/13/2020,339.0
02/13/2020,157.0
02/13/2020,170.0
02/13/2020,139.0
02/13/2020,128.0
02/13/2020,105.0
02/13/2020,104.0
02/13/2020,33.0
02/13/2020,69.0
02/13/2020,62.0
02/13/2020,57.0
02/13/2020,68.0
02/13/2020,46.0
02/13/2020,33.0
02/13/2020,0.0
02/13/2020,30.0
02/13/2020,27.0
02/13/2020,27.0
02/13/2020,36.0
02/13/2020,21.0
02/13/2020,22.0
02/13/2020,39.0
02/13/2020,24.0
02/13/2020,24.0
02/13/2020,6.0
02/13/2020,6.0
02/13/2020,15.0
02/13/2020,1.0
02/13/2020,11.0
02/13/2020,9.0
02/13/2020,7.0
02/13/2020,3.0
02/13/2020,11.0
02/13/2020,1.0
02/13/2020,1.0
02/13/2020,7.0
02/13/2020,2.0
02/13/2020,3.0
02/13/2020,1.0
02/13/2020,1.0
02/13/2020,0.0
02/13/2020,4.0
02/13/2020,4.0
02/13/2020,0.0
02/13/2020,0.0
02/13/2020,0.0
02/13/2020,1.0
02/13/2020,0.0
02/13/2020,0.0
02/13/2020,2.0
02/13/2020,0.0
02/13/2020,2.0
02/13/2020,0.0
02/13/2020,0.0
02/13/2020,0.0
02/13/2020,0.0
02/13/2020,1.0
02/13/2020,1.0
02/13/2020,1.0
02/13/2020,1.0
02/13/2020,1.0
02/13/2020,1.0
02/13/2020,0.0
02/13/2020,0.0
02/13/2020,0.0
02/13/2020,0.0
02/13/2020,0.0
02/13/2020,0.0
02/13/2020,1.0
02/13/2020,0.0
02/14/2020,4774.0
02/14/2020,362.0
02/14/2020,357.0
02/14/2020,403.0
02/14/2020,364.0
02/14/2020,193.0
02/14/2020,187.0
02/14/2020,157.0
02/14/2020,152.0
02/14/2020,136.0
02/14/2020,114.0
02/14/2020,47.0
02/14/2020,80.0
02/14/2020,90.0
02/14/2020,87.0
02/14/2020,63.0
02/14/2020,54.0
02/14/2020,36.0
02/14/2020,0.0
02/14/2020,36.0
02/14/2020,43.0
02/14/2020,28.0
02/14/2020,38.0
02/14/2020,31.0
02/14/2020,29.0
02/14/2020,39.0
02/14/2020,25.0
02/14/2020,24.0
02/14/2020,17.0
02/14/2020,6.0
02/14/2020,6.0
02/14/2020,1.0
02/14/2020,11.0
02/14/2020,9.0
02/14/2020,7.0
02/14/2020,3.0
02/14/2020,11.0
02/14/2020,2.0
02/14/2020,1.0
02/14/2020,7.0
02/14/2020,2.0
02/14/2020,3.0
02/14/2020,1.0
02/14/2020,1.0
02/14/2020,0.0
02/14/2020,4.0
02/14/2020,4.0
02/14/2020,0.0
02/14/2020,0.0
02/14/2020,0.0
02/14/2020,1.0
02/14/2020,0.0
02/14/2020,0.0
02/14/2020,2.0
02/14/2020,0.0
02/14/2020,2.0
02/14/2020,0.0
02/14/2020,0.0
02/14/2020,0.0
02/14/2020,0.0
02/14/2020,1.0
02/14/2020,1.0
02/14/2020,0.0
02/14/2020,1.0
02/14/2020,1.0
02/14/2020,1.0
02/14/2020,1.0
02/14/2020,0.0
02/14/2020,0.0
02/14/2020,0.0
02/14/2020,0.0
02/14/2020,0.0
02/14/2020,0.0
02/14/2020,1.0
02/14/2020,0.0
02/15/2020,5623.0
02/15/2020,410.0
02/15/2020,391.0
02/15/2020,428.0
02/15/2020,425.0
02/15/2020,221.0
02/15/2020,210.0
02/15/2020,186.0
02/15/2020,184.0
02/15/2020,156.0
02/15/2020,119.0
02/15/2020,68.0
02/15/2020,98.0
02/15/2020,124.0
02/15/2020,101.0
02/15/2020,71.0
02/15/2020,0.0
02/15/2020,44.0
02/15/2020,60.0
02/15/2020,42.0
02/15/2020,39.0
02/15/2020,41.0
02/15/2020,46.0
02/15/2020,37.0
02/15/2020,31.0
02/15/2020,49.0
02/15/2020,26.0
02/15/2020,18.0
02/15/2020,33.0
02/15/2020,10.0
02/15/2020,7.0
02/15/2020,1.0
02/15/2020,12.0
02/15/2020,13.0
02/15/2020,9.0
02/15/2020,7.0
02/15/2020,13.0
02/15/2020,2.0
02/15/2020,1.0
02/15/2020,7.0
02/15/2020,4.0
02/15/2020,3.0
02/15/2020,1.0
02/15/2020,3.0
02/15/2020,0.0
02/15/2020,4.0
02/15/2020,4.0
02/15/2020,0.0
02/15/2020,0.0
02/15/2020,0.0
02/15/2020,1.0
02/15/2020,0.0
02/15/2020,0.0
02/15/2020,2.0
02/15/2020,2.0
02/15/2020,2.0
02/15/2020,0.0
02/15/2020,0.0
02/15/2020,0.0
02/15/2020,0.0
02/15/2020,1.0
02/15/2020,1.0
02/15/2020,0.0
02/15/2020,1.0
02/15/2020,1.0
02/15/2020,1.0
02/15/2020,1.0
02/15/2020,0.0
02/15/2020,0.0
02/15/2020,0.0
02/15/2020,0.0
02/15/2020,0.0
02/15/2020,0.0
02/15/2020,1.0
02/15/2020,0.0
02/16/2020,6639.0
02/16/2020,465.0
02/16/2020,440.0
02/16/2020,456.0
02/16/2020,464.0
02/16/2020,255.0
02/16/2020,240.0
02/16/2020,218.0
02/16/2020,207.0
02/16/2020,173.0
02/16/2020,131.0
02/16/2020,79.0
02/16/2020,108.0
02/16/2020,0.0
02/16/2020,140.0
02/16/2020,105.0
02/16/2020,82.0
02/16/2020,49.0
02/16/2020,71.0
02/16/2020,42.0
02/16/2020,52.0
02/16/2020,46.0
02/16/2020,50.0
02/16/2020,45.0
02/16/2020,40.0
02/16/2020,54.0
02/16/2020,30.0
02/16/2020,18.0
02/16/2020,12.0
02/16/2020,8.0
02/16/2020,33.0
02/16/2020,12.0
02/16/2020,2.0
02/16/2020,15.0
02/16/2020,9.0
02/16/2020,7.0
02/16/2020,2.0
02/16/2020,13.0
02/16/2020,1.0
02/16/2020,7.0
02/16/2020,4.0
02/16/2020,5.0
02/16/2020,8.0
02/16/2020,4.0
02/16/2020,0.0
02/16/2020,4.0
02/16/2020,4.0
02/16/2020,0.0
02/16/2020,3.0
02/16/2020,0.0
02/16/2020,1.0
02/16/2020,0.0
02/16/2020,0.0
02/16/2020,2.0
02/16/2020,2.0
02/16/2020,2.0
02/16/2020,0.0
02/16/2020,0.0
02/16/2020,0.0
02/16/2020,0.0
02/16/2020,1.0
02/16/2020,1.0
02/16/2020,0.0
02/16/2020,1.0
02/16/2020,1.0
02/16/2020,1.0
02/16/2020,1.0
02/16/2020,0.0
02/16/2020,0.0
02/16/2020,0.0
02/16/2020,0.0
02/16/2020,0.0
02/16/2020,0.0
02/16/2020,1.0
02/16/2020,0.0
02/17/2020,7862.0
02/17/2020,524.0
02/17/2020,509.0
02/17/2020,507.0
02/17/2020,498.0
02/17/2020,280.0
02/17/2020,275.0
02/17/2020,258.0
02/17/2020,225.0
02/17/2020,191.0
02/17/2020,156.0
02/17/2020,85.0
02/17/2020,0.0
02/17/2020,114.0
02/17/2020,161.0
02/17/2020,122.0
02/17/2020,90.0
02/17/2020,79.0
02/17/2020,53.0
02/17/2020,47.0
02/17/2020,59.0
02/17/2020,57.0
02/17/2020,53.0
02/17/2020,46.0
02/17/2020,43.0
02/17/2020,58.0
02/17/2020,34.0
02/17/2020,24.0
02/17/2020,12.0
02/17/2020,8.0
02/17/2020,35.0
02/17/2020,12.0
02/17/2020,2.0
02/17/2020,15.0
02/17/2020,10.0
02/17/2020,7.0
02/17/2020,2.0
02/17/2020,13.0
02/17/2020,1.0
02/17/2020,7.0
02/17/2020,4.0
02/17/2020,5.0
02/17/2020,8.0
02/17/2020,4.0
02/17/2020,0.0
02/17/2020,0.0
02/17/2020,4.0
02/17/2020,4.0
02/17/2020,3.0
02/17/2020,0.0
02/17/2020,1.0
02/17/2020,2.0
02/17/2020,0.0
02/17/2020,2.0
02/17/2020,2.0
02/17/2020,2.0
02/17/2020,0.0
02/17/2020,0.0
02/17/2020,0.0
02/17/2020,1.0
02/17/2020,1.0
02/17/2020,1.0
02/17/2020,0.0
02/17/2020,1.0
02/17/2020,1.0
02/17/2020,1.0
02/17/2020,1.0
02/17/2020,0.0
02/17/2020,0.0
02/17/2020,0.0
02/17/2020,0.0
02/17/2020,0.0
02/17/2020,0.0
02/17/2020,1.0
02/17/2020,0.0
02/18/2020,9128.0
02/18/2020,565.0
02/18/2020,522.0
02/18/2020,535.0
02/18/2020,527.0
02/18/2020,361.0
02/18/2020,310.0
02/18/2020,280.0
02/18/2020,254.0
02/18/2020,211.0
02/18/2020,0.0
02/18/2020,169.0
02/18/2020,111.0
02/18/2020,122.0
02/18/2020,177.0
02/18/2020,136.0
02/18/2020,93.0
02/18/2020,69.0
02/18/2020,89.0
02/18/2020,57.0
02/18/2020,79.0
02/18/2020,66.0
02/18/2020,61.0
02/18/2020,48.0
02/18/2020,53.0
02/18/2020,62.0
02/18/2020,36.0
02/18/2020,29.0
02/18/2020,12.0
02/18/2020,13.0
02/18/2020,8.0
02/18/2020,42.0
02/18/2020,2.0
02/18/2020,15.0
02/18/2020,12.0
02/18/2020,13.0
02/18/2020,2.0
02/18/2020,15.0
02/18/2020,12.0
02/18/2020,7.0
02/18/2020,4.0
02/18/2020,5.0
02/18/2020,8.0
02/18/2020,4.0
02/18/2020,0.0
02/18/2020,0.0
02/18/2020,4.0
02/18/2020,4.0
02/18/2020,3.0
02/18/2020,0.0
02/18/2020,1.0
02/18/2020,2.0
02/18/2020,0.0
02/18/2020,2.0
02/18/2020,2.0
02/18/2020,2.0
02/18/2020,0.0
02/18/2020,0.0
02/18/2020,0.0
02/18/2020,1.0
02/18/2020,1.0
02/18/2020,1.0
02/18/2020,0.0
02/18/2020,1.0
02/18/2020,1.0
02/18/2020,1.0
02/18/2020,1.0
02/18/2020,0.0
02/18/2020,0.0
02/18/2020,0.0
02/18/2020,0.0
02/18/2020,0.0
02/18/2020,0.0
02/18/2020,1.0
02/18/2020,0.0
02/19/2020,10337.0
02/19/2020,606.0
02/19/2020,573.0
02/19/2020,604.0
02/19/2020,561.0
02/19/2020,413.0
02/19/2020,362.0
02/19/2020,318.0
02/19/2020,1.0
02/19/2020,274.0
02/19/2020,231.0
02/19/2020,188.0
02/19/2020,120.0
02/19/2020,145.0
02/19/2020,186.0
02/19/2020,152.0
02/19/2020,112.0
02/19/2020,86.0
02/19/2020,102.0
02/19/2020,60.0
02/19/2020,84.0
02/19/2020,70.0
02/19/2020,68.0
02/19/2020,54.0
02/19/2020,55.0
02/19/2020,65.0
02/19/2020,37.0
02/19/2020,18.0
02/19/2020,34.0
02/19/2020,20.0
02/19/2020,10.0
02/19/2020,42.0
02/19/2020,5.0
02/19/2020,15.0
02/19/2020,12.0
02/19/2020,2.0
02/19/2020,15.0
02/19/2020,16.0
02/19/2020,12.0
02/19/2020,7.0
02/19/2020,4.0
02/19/2020,5.0
02/19/2020,8.0
02/19/2020,4.0
02/19/2020,0.0
02/19/2020,0.0
02/19/2020,4.0
02/19/2020,4.0
02/19/2020,3.0
02/19/2020,0.0
02/19/2020,1.0
02/19/2020,2.0
02/19/2020,0.0
02/19/2020,0.0
02/19/2020,2.0
02/19/2020,2.0
02/19/2020,2.0
02/19/2020,0.0
02/19/2020,0.0
02/19/2020,0.0
02/19/2020,1.0
02/19/2020,1.0
02/19/2020,1.0
02/19/2020,0.0
02/19/2020,1.0
02/19/2020,1.0
02/19/2020,1.0
02/19/2020,1.0
02/19/2020,0.0
02/19/2020,0.0
02/19/2020,0.0
02/19/2020,0.0
02/19/2020,0.0
02/19/2020,0.0
02/19/2020,1.0
02/19/2020,0.0
02/20/2020,11788.0
02/20/2020,642.0
02/20/2020,637.0
02/20/2020,633.0
02/20/2020,634.0
02/20/2020,474.0
02/20/2020,433.0
02/20/2020,1.0
02/20/2020,356.0
02/20/2020,299.0
02/20/2020,254.0
02/20/2020,217.0
02/20/2020,136.0
02/20/2020,153.0
02/20/2020,199.0
02/20/2020,169.0
02/20/2020,126.0
02/20/2020,90.0
02/20/2020,118.0
02/20/2020,79.0
02/20/2020,86.0
02/20/2020,72.0
02/20/2020,76.0
02/20/2020,59.0
02/20/2020,59.0
02/20/2020,16.0
02/20/2020,18.0
02/20/2020,71.0
02/20/2020,43.0
02/20/2020,34.0
02/20/2020,22.0
02/20/2020,16.0
02/20/2020,44.0
02/20/2020,6.0
02/20/2020,17.0
02/20/2020,2.0
02/20/2020,15.0
02/20/2020,16.0
02/20/2020,12.0
02/20/2020,7.0
02/20/2020,4.0
02/20/2020,6.0
02/20/2020,8.0
02/20/2020,4.0
02/20/2020,0.0
02/20/2020,0.0
02/20/2020,0.0
02/20/2020,4.0
02/20/2020,4.0
02/20/2020,3.0
02/20/2020,0.0
02/20/2020,1.0
02/20/2020,2.0
02/20/2020,0.0
02/20/2020,2.0
02/20/2020,2.0
02/20/2020,2.0
02/20/2020,0.0
02/20/2020,0.0
02/20/2020,0.0
02/20/2020,1.0
02/20/2020,1.0
02/20/2020,1.0
02/20/2020,0.0
02/20/2020,1.0
02/20/2020,1.0
02/20/2020,1.0
02/20/2020,1.0
02/20/2020,0.0
02/20/2020,0.0
02/20/2020,0.0
02/20/2020,0.0
02/20/2020,0.0
02/20/2020,0.0
02/20/2020,1.0
02/20/2020,0.0
02/21/2020,11881.0
02/21/2020,690.0
02/21/2020,736.0
02/21/2020,679.0
02/21/2020,661.0
02/21/2020,539.0
02/21/2020,489.0
02/21/2020,281.0
02/21/2020,1.0
02/21/2020,373.0
02/21/2020,316.0
02/21/2020,231.0
02/21/2020,175.0
02/21/2020,169.0
02/21/2020,211.0
02/21/2020,184.0
02/21/2020,149.0
02/21/2020,97.0
02/21/2020,134.0
02/21/2020,16.0
02/21/2020,96.0
02/21/2020,95.0
02/21/2020,77.0
02/21/2020,78.0
02/21/2020,62.0
02/21/2020,61.0
02/21/2020,22.0
02/21/2020,76.0
02/21/2020,45.0
02/21/2020,37.0
02/21/2020,24.0
02/21/2020,17.0
02/21/2020,48.0
02/21/2020,5.0
02/21/2020,19.0
02/21/2020,2.0
02/21/2020,15.0
02/21/2020,0.0
02/21/2020,0.0
02/21/2020,18.0
02/21/2020,14.0
02/21/2020,14.0
02/21/2020,4.0
02/21/2020,0.0
02/21/2020,6.0
02/21/2020,8.0
02/21/2020,4.0
02/21/2020,0.0
02/21/2020,1.0
02/21/2020,0.0
02/21/2020,0.0
02/21/2020,4.0
02/21/2020,4.0
02/21/2020,3.0
02/21/2020,1.0
02/21/2020,2.0
02/21/2020,2.0
02/21/2020,2.0
02/21/2020,2.0
02/21/2020,2.0
02/21/2020,0.0
02/21/2020,0.0
02/21/2020,1.0
02/21/2020,1.0
02/21/2020,1.0
02/21/2020,1.0
02/21/2020,1.0
02/21/2020,0.0
02/21/2020,1.0
02/21/2020,0.0
02/21/2020,0.0
02/21/2020,1.0
02/21/2020,1.0
02/21/2020,1.0
02/21/2020,0.0
02/21/2020,0.0
02/21/2020,0.0
02/21/2020,0.0
02/21/2020,0.0
02/21/2020,0.0
02/21/2020,0.0
02/21/2020,0.0
02/21/2020,1.0
02/21/2020,0.0
02/22/2020,15299.0
02/22/2020,728.0
02/22/2020,830.0
02/22/2020,719.0
02/22/2020,692.0
02/22/2020,597.0
02/22/2020,555.0
02/22/2020,302.0
02/22/2020,1.0
02/22/2020,401.0
02/22/2020,328.0
02/22/2020,250.0
02/22/2020,204.0
02/22/2020,16.0
02/22/2020,178.0
02/22/2020,227.0
02/22/2020,203.0
02/22/2020,162.0
02/22/2020,104.0
02/22/2020,149.0
02/22/2020,107.0
02/22/2020,104.0
02/22/2020,90.0
02/22/2020,65.0
02/22/2020,81.0
02/22/2020,22.0
02/22/2020,66.0
02/22/2020,76.0
02/22/2020,52.0
02/22/2020,37.0
02/22/2020,25.0
02/22/2020,26.0
02/22/2020,48.0
02/22/2020,6.0
02/22/2020,1.0
02/22/2020,20.0
02/22/2020,0.0
02/22/2020,2.0
02/22/2020,15.0
02/22/2020,18.0
02/22/2020,14.0
02/22/2020,14.0
02/22/2020,4.0
02/22/2020,4.0
02/22/2020,0.0
02/22/2020,6.0
02/22/2020,8.0
02/22/2020,0.0
02/22/2020,0.0
02/22/2020,1.0
02/22/2020,0.0
02/22/2020,4.0
02/22/2020,4.0
02/22/2020,3.0
02/22/2020,1.0
02/22/2020,2.0
02/22/2020,2.0
02/22/2020,2.0
02/22/2020,2.0
02/22/2020,2.0
02/22/2020,0.0
02/22/2020,0.0
02/22/2020,1.0
02/22/2020,1.0
02/22/2020,1.0
02/22/2020,1.0
02/22/2020,1.0
02/22/2020,0.0
02/22/2020,1.0
02/22/2020,0.0
02/22/2020,0.0
02/22/2020,1.0
02/22/2020,1.0
02/22/2020,1.0
02/22/2020,0.0
02/22/2020,0.0
02/22/2020,0.0
02/22/2020,0.0
02/22/2020,0.0
02/22/2020,0.0
02/22/2020,0.0
02/22/2020,0.0
02/22/2020,1.0
02/22/2020,0.0
02/23/2020,15343.0
02/23/2020,755.0
02/23/2020,868.0
02/23/2020,760.0
02/23/2020,714.0
02/23/2020,637.0
02/23/2020,613.0
02/23/2020,321.0
02/23/2020,0.0
02/23/2020,418.0
02/23/2020,18.0
02/23/2020,335.0
02/23/2020,261.0
02/23/2020,222.0
02/23/2020,189.0
02/23/2020,249.0
02/23/2020,219.0
02/23/2020,170.0
02/23/2020,106.0
02/23/2020,163.0
02/23/2020,115.0
02/23/2020,106.0
02/23/2020,2.0
02/23/2020,22.0
02/23/2020,102.0
02/23/2020,81.0
02/23/2020,88.0
02/23/2020,73.0
02/23/2020,78.0
02/23/2020,54.0
02/23/2020,51.0
02/23/2020,28.0
02/23/2020,27.0
02/23/2020,11.0
02/23/2020,56.0
02/23/2020,0.0
02/23/2020,21.0
02/23/2020,2.0
02/23/2020,15.0
02/23/2020,18.0
02/23/2020,14.0
02/23/2020,14.0
02/23/2020,4.0
02/23/2020,4.0
02/23/2020,0.0
02/23/2020,6.0
02/23/2020,8.0
02/23/2020,0.0
02/23/2020,0.0
02/23/2020,1.0
02/23/2020,0.0
02/23/2020,4.0
02/23/2020,4.0
02/23/2020,3.0
02/23/2020,1.0
02/23/2020,2.0
02/23/2020,2.0
02/23/2020,2.0
02/23/2020,2.0
02/23/2020,2.0
02/23/2020,0.0
02/23/2020,0.0
02/23/2020,1.0
02/23/2020,1.0
02/23/2020,1.0
02/23/2020,1.0
02/23/2020,1.0
02/23/2020,0.0
02/23/2020,1.0
02/23/2020,0.0
02/23/2020,0.0
02/23/2020,1.0
02/23/2020,1.0
02/23/2020,1.0
02/23/2020,0.0
02/23/2020,0.0
02/23/2020,0.0
02/23/2020,0.0
02/23/2020,0.0
02/23/2020,0.0
02/23/2020,0.0
02/23/2020,0.0
02/23/2020,1.0
02/23/2020,0.0
02/23/2020,0.0
02/24/2020,16748.0
02/24/2020,786.0
02/24/2020,943.0
02/24/2020,782.0
02/24/2020,731.0
02/24/2020,663.0
02/24/2020,645.0
02/24/2020,18.0
02/24/2020,343.0
02/24/2020,0.0
02/24/2020,452.0
02/24/2020,349.0
02/24/2020,276.0
02/24/2020,227.0
02/24/2020,198.0
02/24/2020,261.0
02/24/2020,234.0
02/24/2020,183.0
02/24/2020,112.0
02/24/2020,173.0
02/24/2020,1.0
02/24/2020,124.0
02/24/2020,116.0
02/24/2020,22.0
02/24/2020,102.0
02/24/2020,87.0
02/24/2020,94.0
02/24/2020,80.0
02/24/2020,60.0
02/24/2020,80.0
02/24/2020,51.0
02/24/2020,19.0
02/24/2020,30.0
02/24/2020,34.0
02/24/2020,58.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,21.0
02/24/2020,5.0
02/24/2020,18.0
02/24/2020,18.0
02/24/2020,14.0
02/24/2020,14.0
02/24/2020,8.0
02/24/2020,4.0
02/24/2020,4.0
02/24/2020,6.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,1.0
02/24/2020,4.0
02/24/2020,4.0
02/24/2020,2.0
02/24/2020,3.0
02/24/2020,1.0
02/24/2020,2.0
02/24/2020,0.0
02/24/2020,2.0
02/24/2020,2.0
02/24/2020,2.0
02/24/2020,0.0
02/24/2020,1.0
02/24/2020,1.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,1.0
02/24/2020,1.0
02/24/2020,1.0
02/24/2020,0.0
02/24/2020,1.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,1.0
02/24/2020,1.0
02/24/2020,1.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,1.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,0.0
02/24/2020,0.0
02/25/2020,18971.0
02/25/2020,822.0
02/25/2020,1002.0
02/25/2020,808.0
02/25/2020,768.0
02/25/2020,712.0
02/25/2020,22.0
02/25/2020,683.0
02/25/2020,355.0
02/25/2020,0.0
02/25/2020,458.0
02/25/2020,372.0
02/25/2020,289.0
02/25/2020,243.0
02/25/2020,215.0
02/25/2020,268.0
02/25/2020,1.0
02/25/2020,248.0
02/25/2020,199.0
02/25/2020,134.0
02/25/2020,186.0
02/25/2020,129.0
02/25/2020,22.0
02/25/2020,124.0
02/25/2020,104.0
02/25/2020,91.0
02/25/2020,98.0
02/25/2020,83.0
02/25/2020,0.0
02/25/2020,63.0
02/25/2020,80.0
02/25/2020,53.0
02/25/2020,19.0
02/25/2020,30.0
02/25/2020,35.0
02/25/2020,61.0
02/25/2020,22.0
02/25/2020,0.0
02/25/2020,5.0
02/25/2020,0.0
02/25/2020,18.0
02/25/2020,18.0
02/25/2020,14.0
02/25/2020,16.0
02/25/2020,11.0
02/25/2020,8.0
02/25/2020,4.0
02/25/2020,0.0
02/25/2020,7.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,2.0
02/25/2020,1.0
02/25/2020,4.0
02/25/2020,4.0
02/25/2020,2.0
02/25/2020,3.0
02/25/2020,1.0
02/25/2020,2.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,2.0
02/25/2020,2.0
02/25/2020,0.0
02/25/2020,1.0
02/25/2020,1.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,1.0
02/25/2020,1.0
02/25/2020,1.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,1.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,1.0
02/25/2020,1.0
02/25/2020,1.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,1.0
02/25/2020,1.0
02/25/2020,0.0
02/25/2020,0.0
02/25/2020,0.0
02/26/2020,20969.0
02/26/2020,851.0
02/26/2020,1033.0
02/26/2020,22.0
02/26/2020,867.0
02/26/2020,783.0
02/26/2020,744.0
02/26/2020,719.0
02/26/2020,377.0
02/26/2020,10.0
02/26/2020,478.0
02/26/2020,384.0
02/26/2020,307.0
02/26/2020,249.0
02/26/2020,3.0
02/26/2020,235.0
02/26/2020,272.0
02/26/2020,261.0
02/26/2020,218.0
02/26/2020,147.0
02/26/2020,192.0
02/26/2020,22.0
02/26/2020,144.0
02/26/2020,129.0
02/26/2020,104.0
02/26/2020,49.0
02/26/2020,96.0
02/26/2020,104.0
02/26/2020,88.0
02/26/2020,65.0
02/26/2020,62.0
02/26/2020,24.0
02/26/2020,81.0
02/26/2020,34.0
02/26/2020,38.0
02/26/2020,65.0
02/26/2020,0.0
02/26/2020,24.0
02/26/2020,0.0
02/26/2020,5.0
02/26/2020,15.0
02/26/2020,0.0
02/26/2020,18.0
02/26/2020,11.0
02/26/2020,18.0
02/26/2020,16.0
02/26/2020,2.0
02/26/2020,8.0
02/26/2020,4.0
02/26/2020,7.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,1.0
02/26/2020,0.0
02/26/2020,4.0
02/26/2020,4.0
02/26/2020,0.0
02/26/2020,2.0
02/26/2020,0.0
02/26/2020,3.0
02/26/2020,1.0
02/26/2020,2.0
02/26/2020,0.0
02/26/2020,1.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,2.0
02/26/2020,0.0
02/26/2020,2.0
02/26/2020,0.0
02/26/2020,1.0
02/26/2020,1.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,1.0
02/26/2020,0.0
02/26/2020,1.0
02/26/2020,1.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,1.0
02/26/2020,1.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,1.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,1.0
02/26/2020,1.0
02/26/2020,0.0
02/26/2020,0.0
02/26/2020,0.0
02/27/2020,23383.0
02/27/2020,22.0
02/27/2020,890.0
02/27/2020,1068.0
02/27/2020,932.0
02/27/2020,804.0
02/27/2020,792.0
02/27/2020,754.0
02/27/2020,387.0
02/27/2020,10.0
02/27/2020,45.0
02/27/2020,498.0
02/27/2020,401.0
02/27/2020,321.0
02/27/2020,270.0
02/27/2020,248.0
02/27/2020,276.0
02/27/2020,274.0
02/27/2020,228.0
02/27/2020,161.0
02/27/2020,49.0
02/27/2020,195.0
02/27/2020,22.0
02/27/2020,150.0
02/27/2020,131.0
02/27/2020,112.0
02/27/2020,102.0
02/27/2020,107.0
02/27/2020,93.0
02/27/2020,67.0
02/27/2020,62.0
02/27/2020,24.0
02/27/2020,81.0
02/27/2020,43.0
02/27/2020,43.0
02/27/2020,68.0
02/27/2020,16.0
02/27/2020,0.0
02/27/2020,0.0
02/27/2020,24.0
02/27/2020,11.0
02/27/2020,0.0
02/27/2020,5.0
02/27/2020,18.0
02/27/2020,18.0
02/27/2020,16.0
02/27/2020,2.0
02/27/2020,8.0
02/27/2020,4.0
02/27/2020,8.0
02/27/2020,0.0
02/27/2020,0.0
02/27/2020,3.0
02/27/2020,0.0
02/27/2020,0.0
02/27/2020,1.0
02/27/2020,2.0
02/27/2020,4.0
02/27/2020,4.0
02/27/2020,0.0
