ObservationDate,Confirmed
02/27/2020,8.0
02/27/2020,7.0
02/27/2020,7.0
02/27/2020,7.0
02/27/2020,5.0
02/27/2020,5.0
02/27/2020,4.0
02/27/2020,4.0
02/27/2020,4.0
02/27/2020,3.0
02/27/2020,3.0
02/27/2020,3.0
02/27/2020,3.0
02/27/2020,3.0
02/27/2020,3.0
02/27/2020,2.0
02/27/2020,2.0
02/27/2020,2.0
02/27/2020,2.0
02/27/2020,2.0
02/27/2020,2.0
02/27/2020,2.0
02/27/2020,2.0
02/27/2020,2.0
02/27/2020,2.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,1.0
02/27/2020,0.0
02/27/2020,0.0
02/27/2020,0.0
02/28/2020,65914.0
02/28/2020,2337.0
02/28/2020,1348.0
02/28/2020,1272.0
02/28/2020,1205.0
02/28/2020,1017.0
02/28/2020,990.0
02/28/2020,935.0
02/28/2020,888.0
02/28/2020,756.0
02/28/2020,705.0
02/28/2020,631.0
02/28/2020,576.0
02/28/2020,538.0
02/28/2020,480.0
02/28/2020,410.0
02/28/2020,388.0
02/28/2020,337.0
02/28/2020,318.0
02/28/2020,296.0
02/28/2020,252.0
02/28/2020,245.0
02/28/2020,228.0
02/28/2020,174.0
02/28/2020,168.0
02/28/2020,146.0
02/28/2020,136.0
02/28/2020,133.0
02/28/2020,121.0
02/28/2020,94.0
02/28/2020,93.0
02/28/2020,93.0
02/28/2020,91.0
02/28/2020,76.0
02/28/2020,75.0
02/28/2020,72.0
02/28/2020,57.0
02/28/2020,48.0
02/28/2020,45.0
02/28/2020,44.0
02/28/2020,41.0
02/28/2020,36.0
02/28/2020,34.0
02/28/2020,32.0
02/28/2020,23.0
02/28/2020,20.0
02/28/2020,19.0
02/28/2020,18.0
02/28/2020,16.0
02/28/2020,10.0
02/28/2020,8.0
02/28/2020,8.0
02/28/2020,7.0
02/28/2020,7.0
02/28/2020,7.0
02/28/2020,6.0
02/28/2020,5.0
02/28/2020,5.0
02/28/2020,5.0
02/28/2020,4.0
02/28/2020,4.0
02/28/2020,4.0
02/28/2020,6.0
02/28/2020,4.0
02/28/2020,3.0
02/28/2020,3.0
02/28/2020,3.0
02/28/2020,3.0
02/28/2020,2.0
02/28/2020,2.0
02/28/2020,2.0
02/28/2020,2.0
02/28/2020,2.0
02/28/2020,2.0
02/28/2020,2.0
02/28/2020,2.0
02/28/2020,2.0
02/28/2020,2.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,0.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,1.0
02/28/2020,0.0
02/28/2020,0.0
02/28/2020,0.0
02/29/2020,66337.0
02/29/2020,3150.0
02/29/2020,1349.0
02/29/2020,1272.0
02/29/2020,1205.0
02/29/2020,1128.0
02/29/2020,1018.0
02/29/2020,990.0
02/29/2020,935.0
02/29/2020,756.0
02/29/2020,705.0
02/29/2020,631.0
02/29/2020,593.0
02/29/2020,576.0
02/29/2020,538.0
02/29/2020,480.0
02/29/2020,411.0
02/29/2020,337.0
02/29/2020,318.0
02/29/2020,296.0
02/29/2020,252.0
02/29/2020,245.0
02/29/2020,241.0
02/29/2020,174.0
02/29/2020,168.0
02/29/2020,146.0
02/29/2020,136.0
02/29/2020,133.0
02/29/2020,121.0
02/29/2020,102.0
02/29/2020,100.0
02/29/2020,95.0
02/29/2020,93.0
02/29/2020,91.0
02/29/2020,79.0
02/29/2020,76.0
02/29/2020,75.0
02/29/2020,73.0
02/29/2020,45.0
02/29/2020,45.0
02/29/2020,44.0
02/29/2020,42.0
02/29/2020,41.0
02/29/2020,39.0
02/29/2020,25.0
02/29/2020,23.0
02/29/2020,21.0
02/29/2020,18.0
02/29/2020,18.0
02/29/2020,16.0
02/29/2020,15.0
02/29/2020,13.0
02/29/2020,12.0
02/29/2020,10.0
02/29/2020,10.0
02/29/2020,9.0
02/29/2020,9.0
02/29/2020,8.0
02/29/2020,7.0
02/29/2020,6.0
02/29/2020,6.0
02/29/2020,6.0
02/29/2020,6.0
02/29/2020,6.0
02/29/2020,4.0
02/29/2020,4.0
02/29/2020,4.0
02/29/2020,4.0
02/29/2020,4.0
02/29/2020,3.0
02/29/2020,3.0
02/29/2020,3.0
02/29/2020,3.0
02/29/2020,3.0
02/29/2020,3.0
02/29/2020,3.0
02/29/2020,2.0
02/29/2020,2.0
02/29/2020,2.0
02/29/2020,2.0
02/29/2020,2.0
02/29/2020,2.0
02/29/2020,2.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,1.0
02/29/2020,0.0
02/29/2020,0.0
02/29/2020,0.0
02/29/2020,0.0
03/01/2020,66907.0
03/01/2020,3736.0
03/01/2020,1694.0
03/01/2020,1349.0
03/01/2020,1272.0
03/01/2020,1205.0
03/01/2020,1018.0
03/01/2020,990.0
03/01/2020,978.0
03/01/2020,935.0
03/01/2020,758.0
03/01/2020,705.0
03/01/2020,631.0
03/01/2020,576.0
03/01/2020,538.0
03/01/2020,480.0
03/01/2020,413.0
03/01/2020,337.0
03/01/2020,318.0
03/01/2020,296.0
03/01/2020,256.0
03/01/2020,252.0
03/01/2020,245.0
03/01/2020,174.0
03/01/2020,168.0
03/01/2020,146.0
03/01/2020,136.0
03/01/2020,133.0
03/01/2020,130.0
03/01/2020,130.0
03/01/2020,122.0
03/01/2020,106.0
03/01/2020,96.0
03/01/2020,93.0
03/01/2020,91.0
03/01/2020,84.0
03/01/2020,76.0
03/01/2020,75.0
03/01/2020,73.0
03/01/2020,47.0
03/01/2020,45.0
03/01/2020,44.0
03/01/2020,42.0
03/01/2020,40.0
03/01/2020,36.0
03/01/2020,29.0
03/01/2020,27.0
03/01/2020,21.0
03/01/2020,19.0
03/01/2020,19.0
03/01/2020,18.0
03/01/2020,16.0
03/01/2020,14.0
03/01/2020,14.0
03/01/2020,14.0
03/01/2020,7.0
03/01/2020,10.0
03/01/2020,10.0
03/01/2020,10.0
03/01/2020,9.0
03/01/2020,9.0
03/01/2020,8.0
03/01/2020,7.0
03/01/2020,7.0
03/01/2020,7.0
03/01/2020,6.0
03/01/2020,6.0
03/01/2020,6.0
03/01/2020,6.0
03/01/2020,5.0
03/01/2020,4.0
03/01/2020,4.0
03/01/2020,3.0
03/01/2020,3.0
03/01/2020,3.0
03/01/2020,3.0
03/01/2020,3.0
03/01/2020,3.0
03/01/2020,3.0
03/01/2020,3.0
03/01/2020,3.0
03/01/2020,3.0
03/01/2020,3.0
03/01/2020,2.0
03/01/2020,2.0
03/01/2020,2.0
03/01/2020,2.0
03/01/2020,2.0
03/01/2020,2.0
03/01/2020,2.0
03/01/2020,2.0
03/01/2020,2.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,1.0
03/01/2020,0.0
03/01/2020,0.0
03/01/2020,0.0
03/01/2020,0.0
03/02/2020,67103.0
03/02/2020,4335.0
03/02/2020,2036.0
03/02/2020,1501.0
03/02/2020,1350.0
03/02/2020,1272.0
03/02/2020,1206.0
03/02/2020,1018.0
03/02/2020,990.0
03/02/2020,935.0
03/02/2020,758.0
03/02/2020,705.0
03/02/2020,631.0
03/02/2020,576.0
03/02/2020,538.0
03/02/2020,480.0
03/02/2020,414.0
03/02/2020,337.0
03/02/2020,318.0
03/02/2020,296.0
03/02/2020,274.0
03/02/2020,252.0
03/02/2020,245.0
03/02/2020,191.0
03/02/2020,174.0
03/02/2020,168.0
03/02/2020,159.0
03/02/2020,146.0
03/02/2020,136.0
03/02/2020,133.0
03/02/2020,122.0
03/02/2020,120.0
03/02/2020,108.0
03/02/2020,100.0
03/02/2020,93.0
03/02/2020,91.0
03/02/2020,76.0
03/02/2020,75.0
03/02/2020,74.0
03/02/2020,56.0
03/02/2020,49.0
03/02/2020,45.0
03/02/2020,43.0
03/02/2020,42.0
03/02/2020,41.0
03/02/2020,40.0
03/02/2020,29.0
03/02/2020,26.0
03/02/2020,25.0
03/02/2020,21.0
03/02/2020,18.0
03/02/2020,18.0
03/02/2020,18.0
03/02/2020,17.0
03/02/2020,16.0
03/02/2020,15.0
03/02/2020,14.0
03/02/2020,13.0
03/02/2020,12.0
03/02/2020,10.0
03/02/2020,9.0
03/02/2020,9.0
03/02/2020,9.0
03/02/2020,8.0
03/02/2020,8.0
03/02/2020,8.0
03/02/2020,7.0
03/02/2020,7.0
03/02/2020,6.0
03/02/2020,6.0
03/02/2020,6.0
03/02/2020,6.0
03/02/2020,6.0
03/02/2020,5.0
03/02/2020,5.0
03/02/2020,4.0
03/02/2020,4.0
03/02/2020,4.0
03/02/2020,4.0
03/02/2020,3.0
03/02/2020,3.0
03/02/2020,3.0
03/02/2020,3.0
03/02/2020,3.0
03/02/2020,3.0
03/02/2020,3.0
03/02/2020,3.0
03/02/2020,3.0
03/02/2020,2.0
03/02/2020,2.0
03/02/2020,2.0
03/02/2020,2.0
03/02/2020,2.0
03/02/2020,2.0
03/02/2020,2.0
03/02/2020,2.0
03/02/2020,2.0
03/02/2020,2.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,1.0
03/02/2020,0.0
03/02/2020,0.0
03/02/2020,0.0
03/02/2020,0.0
03/03/2020,67217.0
03/03/2020,5186.0
03/03/2020,2502.0
03/03/2020,2336.0
03/03/2020,1350.0
03/03/2020,1272.0
03/03/2020,1213.0
03/03/2020,1018.0
03/03/2020,990.0
03/03/2020,935.0
03/03/2020,758.0
03/03/2020,706.0
03/03/2020,631.0
03/03/2020,576.0
03/03/2020,538.0
03/03/2020,480.0
03/03/2020,414.0
03/03/2020,338.0
03/03/2020,318.0
03/03/2020,296.0
03/03/2020,293.0
03/03/2020,252.0
03/03/2020,245.0
03/03/2020,212.0
03/03/2020,196.0
03/03/2020,174.0
03/03/2020,168.0
03/03/2020,165.0
03/03/2020,146.0
03/03/2020,136.0
03/03/2020,133.0
03/03/2020,125.0
03/03/2020,110.0
03/03/2020,100.0
03/03/2020,93.0
03/03/2020,91.0
03/03/2020,76.0
03/03/2020,75.0
03/03/2020,74.0
03/03/2020,56.0
03/03/2020,56.0
03/03/2020,51.0
03/03/2020,49.0
03/03/2020,45.0
03/03/2020,43.0
03/03/2020,42.0
03/03/2020,36.0
03/03/2020,32.0
03/03/2020,32.0
03/03/2020,27.0
03/03/2020,24.0
03/03/2020,21.0
03/03/2020,21.0
03/03/2020,21.0
03/03/2020,19.0
03/03/2020,18.0
03/03/2020,16.0
03/03/2020,13.0
03/03/2020,13.0
03/03/2020,13.0
03/03/2020,15.0
03/03/2020,12.0
03/03/2020,11.0
03/03/2020,11.0
03/03/2020,11.0
03/03/2020,10.0
03/03/2020,10.0
03/03/2020,9.0
03/03/2020,9.0
03/03/2020,9.0
03/03/2020,7.0
03/03/2020,7.0
03/03/2020,7.0
03/03/2020,6.0
03/03/2020,6.0
03/03/2020,6.0
03/03/2020,5.0
03/03/2020,5.0
03/03/2020,5.0
03/03/2020,5.0
03/03/2020,5.0
03/03/2020,4.0
03/03/2020,3.0
03/03/2020,3.0
03/03/2020,3.0
03/03/2020,3.0
03/03/2020,3.0
03/03/2020,3.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,2.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,1.0
03/03/2020,0.0
03/03/2020,0.0
03/03/2020,0.0
03/03/2020,0.0
03/04/2020,67332.0
03/04/2020,5621.0
03/04/2020,3089.0
03/04/2020,2922.0
03/04/2020,1350.0
03/04/2020,1272.0
03/04/2020,1213.0
03/04/2020,1018.0
03/04/2020,990.0
03/04/2020,935.0
03/04/2020,758.0
03/04/2020,706.0
03/04/2020,631.0
03/04/2020,576.0
03/04/2020,538.0
03/04/2020,480.0
03/04/2020,418.0
03/04/2020,338.0
03/04/2020,331.0
03/04/2020,318.0
03/04/2020,296.0
03/04/2020,285.0
03/04/2020,262.0
03/04/2020,252.0
03/04/2020,245.0
03/04/2020,222.0
03/04/2020,174.0
03/04/2020,168.0
03/04/2020,146.0
03/04/2020,136.0
03/04/2020,133.0
03/04/2020,125.0
03/04/2020,110.0
03/04/2020,105.0
03/04/2020,93.0
03/04/2020,91.0
03/04/2020,90.0
03/04/2020,85.0
03/04/2020,76.0
03/04/2020,75.0
03/04/2020,75.0
03/04/2020,56.0
03/04/2020,56.0
03/04/2020,52.0
03/04/2020,50.0
03/04/2020,45.0
03/04/2020,43.0
03/04/2020,42.0
03/04/2020,38.0
03/04/2020,35.0
03/04/2020,35.0
03/04/2020,31.0
03/04/2020,29.0
03/04/2020,28.0
03/04/2020,27.0
03/04/2020,26.0
03/04/2020,23.0
03/04/2020,22.0
03/04/2020,19.0
03/04/2020,18.0
03/04/2020,16.0
03/04/2020,16.0
03/04/2020,15.0
03/04/2020,15.0
03/04/2020,13.0
03/04/2020,12.0
03/04/2020,12.0
03/04/2020,11.0
03/04/2020,11.0
03/04/2020,10.0
03/04/2020,10.0
03/04/2020,10.0
03/04/2020,10.0
03/04/2020,10.0
03/04/2020,10.0
03/04/2020,9.0
03/04/2020,8.0
03/04/2020,8.0
03/04/2020,8.0
03/04/2020,7.0
03/04/2020,6.0
03/04/2020,6.0
03/04/2020,6.0
03/04/2020,5.0
03/04/2020,5.0
03/04/2020,5.0
03/04/2020,5.0
03/04/2020,4.0
03/04/2020,4.0
03/04/2020,4.0
03/04/2020,4.0
03/04/2020,3.0
03/04/2020,3.0
03/04/2020,3.0
03/04/2020,3.0
03/04/2020,3.0
03/04/2020,3.0
03/04/2020,3.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,2.0
03/04/2020,4.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,1.0
03/04/2020,0.0
03/04/2020,0.0
03/04/2020,0.0
03/04/2020,0.0
03/05/2020,67466.0
03/05/2020,6088.0
03/05/2020,3858.0
03/05/2020,3513.0
03/05/2020,1351.0
03/05/2020,1272.0
03/05/2020,1215.0
03/05/2020,1018.0
03/05/2020,990.0
03/05/2020,935.0
03/05/2020,758.0
03/05/2020,706.0
03/05/2020,631.0
03/05/2020,576.0
03/05/2020,539.0
03/05/2020,482.0
03/05/2020,481.0
03/05/2020,418.0
03/05/2020,423.0
03/05/2020,360.0
03/05/2020,339.0
03/05/2020,318.0
03/05/2020,296.0
03/05/2020,259.0
03/05/2020,252.0
03/05/2020,245.0
03/05/2020,174.0
03/05/2020,168.0
03/05/2020,146.0
03/05/2020,136.0
03/05/2020,133.0
03/05/2020,125.0
03/05/2020,117.0
03/05/2020,115.0
03/05/2020,114.0
03/05/2020,105.0
03/05/2020,102.0
03/05/2020,94.0
03/05/2020,93.0
03/05/2020,87.0
03/05/2020,82.0
03/05/2020,76.0
03/05/2020,75.0
03/05/2020,75.0
03/05/2020,58.0
03/05/2020,55.0
03/05/2020,51.0
03/05/2020,50.0
03/05/2020,50.0
03/05/2020,47.0
03/05/2020,45.0
03/05/2020,44.0
03/05/2020,41.0
03/05/2020,35.0
03/05/2020,34.0
03/05/2020,31.0
03/05/2020,30.0
03/05/2020,29.0
03/05/2020,22.0
03/05/2020,21.0
03/05/2020,21.0
03/05/2020,20.0
03/05/2020,18.0
03/05/2020,18.0
03/05/2020,18.0
03/05/2020,17.0
03/05/2020,16.0
03/05/2020,16.0
03/05/2020,16.0
03/05/2020,13.0
03/05/2020,13.0
03/05/2020,13.0
03/05/2020,12.0
03/05/2020,12.0
03/05/2020,12.0
03/05/2020,11.0
03/05/2020,10.0
03/05/2020,10.0
03/05/2020,10.0
03/05/2020,10.0
03/05/2020,8.0
03/05/2020,8.0
03/05/2020,6.0
03/05/2020,6.0
03/05/2020,6.0
03/05/2020,6.0
03/05/2020,5.0
03/05/2020,5.0
03/05/2020,5.0
03/05/2020,5.0
03/05/2020,5.0
03/05/2020,4.0
03/05/2020,4.0
03/05/2020,4.0
03/05/2020,4.0
03/05/2020,4.0
03/05/2020,4.0
03/05/2020,4.0
03/05/2020,3.0
03/05/2020,3.0
03/05/2020,3.0
03/05/2020,3.0
03/05/2020,3.0
03/05/2020,3.0
03/05/2020,3.0
03/05/2020,3.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,2.0
03/05/2020,4.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,1.0
03/05/2020,0.0
03/05/2020,0.0
03/05/2020,0.0
03/05/2020,0.0
03/06/2020,67592.0
03/06/2020,6593.0
03/06/2020,4747.0
03/06/2020,4636.0
03/06/2020,1352.0
03/06/2020,1272.0
03/06/2020,1215.0
03/06/2020,1018.0
03/06/2020,990.0
03/06/2020,935.0
03/06/2020,758.0
03/06/2020,696.0
03/06/2020,670.0
03/06/2020,613.0
03/06/2020,631.0
03/06/2020,576.0
03/06/2020,539.0
03/06/2020,481.0
03/06/2020,422.0
03/06/2020,420.0
03/06/2020,400.0
03/06/2020,342.0
03/06/2020,318.0
03/06/2020,296.0
03/06/2020,252.0
03/06/2020,245.0
03/06/2020,214.0
03/06/2020,174.0
03/06/2020,168.0
03/06/2020,163.0
03/06/2020,146.0
03/06/2020,136.0
03/06/2020,133.0
03/06/2020,130.0
03/06/2020,128.0
03/06/2020,125.0
03/06/2020,119.0
03/06/2020,109.0
03/06/2020,108.0
03/06/2020,107.0
03/06/2020,101.0
03/06/2020,93.0
03/06/2020,83.0
03/06/2020,76.0
03/06/2020,75.0
03/06/2020,75.0
03/06/2020,60.0
03/06/2020,58.0
03/06/2020,58.0
03/06/2020,55.0
03/06/2020,48.0
03/06/2020,45.0
03/06/2020,45.0
03/06/2020,45.0
03/06/2020,43.0
03/06/2020,40.0
03/06/2020,31.0
03/06/2020,29.0
03/06/2020,26.0
03/06/2020,24.0
03/06/2020,23.0
03/06/2020,22.0
03/06/2020,21.0
03/06/2020,21.0
03/06/2020,21.0
03/06/2020,20.0
03/06/2020,19.0
03/06/2020,19.0
03/06/2020,18.0
03/06/2020,18.0
03/06/2020,18.0
03/06/2020,17.0
03/06/2020,16.0
03/06/2020,16.0
03/06/2020,16.0
03/06/2020,16.0
03/06/2020,15.0
03/06/2020,15.0
03/06/2020,13.0
03/06/2020,13.0
03/06/2020,13.0
03/06/2020,13.0
03/06/2020,13.0
03/06/2020,13.0
03/06/2020,11.0
03/06/2020,10.0
03/06/2020,10.0
03/06/2020,10.0
03/06/2020,9.0
03/06/2020,8.0
03/06/2020,7.0
03/06/2020,7.0
03/06/2020,6.0
03/06/2020,6.0
03/06/2020,6.0
03/06/2020,6.0
03/06/2020,5.0
03/06/2020,5.0
03/06/2020,5.0
03/06/2020,5.0
03/06/2020,5.0
03/06/2020,5.0
03/06/2020,4.0
03/06/2020,4.0
03/06/2020,4.0
03/06/2020,4.0
03/06/2020,4.0
03/06/2020,3.0
03/06/2020,3.0
03/06/2020,3.0
03/06/2020,3.0
03/06/2020,3.0
03/06/2020,3.0
03/06/2020,3.0
03/06/2020,3.0
03/06/2020,3.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,2.0
03/06/2020,4.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,1.0
03/06/2020,0.0
03/06/2020,0.0
03/06/2020,0.0
03/06/2020,0.0
03/06/2020,0.0
03/07/2020,67666.0
03/07/2020,7041.0
03/07/2020,5883.0
03/07/2020,5823.0
03/07/2020,1352.0
03/07/2020,1272.0
03/07/2020,1215.0
03/07/2020,1018.0
03/07/2020,990.0
03/07/2020,938.0
03/07/2020,935.0
03/07/2020,799.0
03/07/2020,758.0
03/07/2020,696.0
03/07/2020,631.0
03/07/2020,576.0
03/07/2020,539.0
03/07/2020,500.0
03/07/2020,481.0
03/07/2020,461.0
03/07/2020,426.0
03/07/2020,342.0
03/07/2020,318.0
03/07/2020,296.0
03/07/2020,268.0
03/07/2020,252.0
03/07/2020,245.0
03/07/2020,206.0
03/07/2020,188.0
